entityid;route;rub;age;mois;annee;prd;abd;prf;abf;cumuld;cumulf;long;epaisseurdernierstravaux;anneedernierstravaux;naturedernierstravaux;supportdernierstravaux
dae6b4b2-18aa-42b3-aa92-0659af8edf72;76 D0173;20;0;10;7;1;600;1;870;1601;1871;270;6;2007;BB;BBUM
daf16471-c710-4014-bb8e-e63ba589598a;76 D0115;20;0;7;7;10;468;14;120;10588;14269;3681;1;2004;ES;ES
dafc81cc-1f4e-42f8-bda4-42a0f8fc4cf8;76 D0118;20;0;7;7;10;127;11;581;10170;11638;1468;1;2001;COUL;ES
db015395-f842-4e66-b5d3-66a284f66c2b;76 D0057;20;0;7;7;2;790;3;575;2771;3559;788;6;1999;BB;ES
db025841-c944-471f-b789-c22b47635e2d;76 D0929;20;0;11;14;67;730;69;322;67666;69260;1594;1,2;2014;ES-BC;AC
db08b197-f8d6-4a5e-9c2c-ba37fbceccdf;76 D0940;20;0;7;7;47;200;47;681;48198;48679;481;1;2008;COUL;COUL
db0eeb53-208c-403b-9038-56cfb49fb411;76 D0105;20;0;7;7;5;257;6;0;5265;5999;734;1;2006;ES;BBSP
db26a164-4510-4405-b70a-df8b71d2b9c2;76 D2034;20;0;7;7;0;0;0;211;0;211;211;9999,99;1900;!!!!!!;AC
db30825f-edd1-473f-ad56-0650bb3db9db;76 D0001;20;0;7;7;62;828;65;482;62916;65554;2638;1;2005;ES;ES
db34af92-dbdb-434c-909d-fa2d66d4475a;76 D0252;20;0;6;12;3;334;3;560;3342;3568;226;1,8;2000;BBUM;BB-REP
db45f6aa-cfd8-4468-b2cf-b52b1a1cba35;76 D0043;20;0;7;7;22;787;25;240;22472;25642;3170;1;2003;COUL;AC
db5e15c8-da58-407d-97b5-62a56fa26d21;76 D0081;20;0;10;13;30;235;30;845;28260;28870;610;1;2012;ECF-BC;AC
db65b46e-aa63-402d-87a4-e49a50c0c066;76 D0094;20;0;12;7;8;483;10;144;8473;10030;1557;4;2007;BBM;AC
db88bb71-2156-4645-a52b-c1365bc164fa;76 D0423;20;0;7;7;0;0;1;117;0;1117;1117;1;2004;COUL;AC
db8cfe30-cd1d-4df8-abe6-95ca77fa8e92;76 D0058;20;0;7;7;10;451;10;771;10438;10758;320;3;2004;BBTM;BBUM
dba9289a-ee30-4231-89c2-acde73cc259b;76 D0056;20;0;11;9;22;526;22;615;22546;22635;89;1;2009;ES;ES
dbabbfa6-cfb8-43f4-86f9-fbee2f52d593;76 D0088;20;0;11;14;28;90;28;350;28152;28412;260;1,5;2014;ECF-MC;AC
dbb8b28f-6138-48cb-b02b-b1f01cf2cba2;76 D6015  G;20;0;7;7;95;250;95;345;10335;10430;95;3;2001;BBTMP;!!!!!!
dbb903e2-bef8-41b6-bf3c-54037a304889;76 D0037;20;0;7;7;40;495;41;542;40597;41642;1045;3;2002;BBSP;ES
dbc281ec-8c43-4e36-9952-176fc4f3ace2;76 D0031;20;0;10;7;3;902;3;2481;4445;6024;1579;9999,99;1900;!!!!!!;AC
dbc3d76e-ebbd-494f-9e05-322a8fded390;76 D0306;20;0;7;7;0;0;2;610;0;2613;2613;1;2006;ES;ES
dbd14be3-6aed-414c-bb89-041c68138aeb;76 D0086;20;0;1;8;8;197;9;157;8269;9241;972;4;2007;BB;BBTM
dbd3ab79-89e7-4023-8d26-2f79b01e527f;76 D0502;20;0;7;7;0;0;5;225;0;5243;5243;1;2008;ES;ES
dbde38a6-d74f-4769-b616-dbdd323030d4;76 D0075;20;0;7;7;14;700;17;703;14918;17923;3005;0;2006;BBSP;ES
dbfd18e5-907e-4693-8370-369c6dc80b9d;76 D0030;20;0;1;8;0;0;0;770;0;770;770;0,6;2007;ES;ES
dbfedd3a-cace-4d3b-b44f-81fef9f64e45;76 D0061;20;0;7;7;4;450;4;747;4484;4781;297;0,8;2002;ES;AC
dc13a0ce-2092-425a-aef0-29f2a76b40e3;76 D0016;20;0;7;7;25;588;27;822;25541;27770;2229;1;2004;ES;ES
dc151f5e-416e-4c8a-9c72-4f72bd8caceb;76 D0485  G;20;0;8;7;0;0;0;123;0;123;123;9999,99;2006;BB;AC
dc18f866-e29f-4b75-8b10-bdaa74414817;76 D0106;20;0;7;8;9;432;11;422;9366;11346;1980;1;2008;ES;ES
dc1adc3a-56c5-4c96-ab1a-4ce3d8a67617;76 D0005;20;0;7;7;35;724;36;467;35533;36267;734;1;2004;COUL;COUL
dc32fa7d-c44b-49b5-ad31-248dd9d56b76;76 D0081;20;0;6;13;1;25;1;315;1026;1316;290;4;1998;BB;BB
dc3dbdaa-df9e-43d5-ad63-11c72c50c591;76 D0110;20;0;11;14;9;390;9;560;9784;9954;170;6;2014;BBSG;RABOT
dc4040c7-d62f-42cc-b37b-3b383f76326a;76 D0065;20;0;7;7;14;655;14;892;14651;14888;237;0,6;1996;ES;AC
dc486079-3628-4f25-be1a-1343462bbdec;76 D0089;20;0;7;8;20;168;20;1002;20233;21067;834;1;2008;COUL;COUL
dc4ce53e-146b-4a7a-9acc-34a9c92ded8e;76 D0003;20;0;7;7;42;520;43;222;42568;43301;733;5;2004;BB;COUL
dc507955-1946-4276-b2a0-2d35654b273a;76 D0088;20;0;7;7;5;101;5;641;5049;5589;540;4;2007;BB;BBSP
dc65fd47-8a81-489f-a5e6-426a4f4f69ab;76 D0117;20;0;7;7;14;468;16;0;14574;16118;1544;1;2002;ES;ES
dc6aa94f-c534-4959-bf54-35201ea4bbe6;76 D0053;20;0;7;7;26;137;28;559;26303;28709;2406;0;2006;BBSP;ES
dc71fb04-84e6-4251-85aa-152c5ba28ed7;76 D0068;20;0;7;8;34;788;35;1010;34825;36027;1202;3;2000;BBSP;AC
dc78b00d-ef81-4050-8d99-269cc1992496;76 D0001;20;0;7;7;11;290;11;699;11257;11666;409;5;2006;BBSG;COUL
dc883604-56ac-498e-9bb0-0f4718a2211b;76 D0271;20;0;7;7;0;0;1;306;0;1315;1315;3;2001;BBSP;ES
dc9757b6-e934-4835-b061-42c7cd046732;76 D0222;20;0;11;14;9;119;10;443;9174;10521;1347;1,5;2014;ECF-MC;AC
dc9ad790-3b1f-4fd9-b5aa-67f0b26b8b52;76 D0034;20;0;1;8;0;0;0;200;0;200;200;1;2007;COUL;COUL
dcb01a66-bcca-4301-b5c9-ab0e7d165292;76 D0087;20;0;7;7;10;629;11;419;10890;11687;797;0,6;2001;ES;ES
dcb815f1-2f0d-40c8-8293-b2b4329b813a;76 D0327;20;0;4;9;3;210;7;120;3213;7139;3926;6;1999;BB;BB-REP
dcbb7132-5157-4f87-9263-504b4f6e8c1a;76 D0101;20;0;7;7;0;800;4;778;800;4683;3883;0;2001;ES;BB
dcbe2ea4-65ce-4133-99b9-1ddea1ff564a;76 D0173;20;0;7;7;3;600;3;769;3607;3776;169;4;1990;BB;BB
dcc59029-9b3a-457a-8576-15a81fb16253;76 D0126;20;0;7;7;8;301;9;295;8622;9618;996;0,5;2005;ES;BBUM
dcc86920-0335-48d8-a5f9-59b227aa7a9e;76 D0107;20;0;7;7;34;525;36;827;34500;36830;2330;1;2005;ES;ES
dcd2d33c-2af2-4036-b320-641e417028e2;76 D0063;20;0;7;7;21;792;23;371;21813;23396;1583;1;2003;ES;ES
dcd574d5-3d72-4839-8780-1a5cf1d0ba8d;76 D0080;20;0;10;7;8;690;8;698;8716;8724;8;3;1997;BBTM;BB-REP
dce5ccd7-54b2-43e3-b364-63a9b9522653;76 D0916;20;0;11;12;3;345;5;0;3355;4999;1644;2;2012;ES-MC;BBTM
dceb7cd5-db4b-46de-98e2-1933386fce8e;76 D0087A;20;0;7;7;1;19;2;312;1001;2357;1356;0,6;2001;ES;ES
dd01de62-c7cc-49fb-82ef-fbba61167580;76 D0110;20;0;7;8;22;480;23;304;22997;23866;869;1;2011;ES-MC;BBSP
dd1aae2f-b423-44da-b286-884c6e00727f;76 D0091A;20;0;7;7;0;190;0;305;190;305;115;1,5;2012;ECF-BC;COUL
dd2a120c-1d2a-4680-997b-f3574827b96d;76 D6015;20;0;11;11;7;495;9;496;7532;9616;2084;2;1998;BBTM;AC
dd488816-0773-4adc-8c1e-35dd6a625623;76 D0014;20;0;2;10;21;700;22;437;21743;22473;730;1;2006;ES;ES
dd4b961c-4c92-44d1-a2d4-231b9bcb44f8;76 D0046;20;0;7;7;5;883;8;840;5899;8882;2983;1;2002;ES;AC
dd5e4da4-6cda-4467-9435-03f73a476a1e;76 D0100A;20;0;7;7;0;0;0;891;0;891;891;1;1999;COUL;BB
dd5ebada-ea17-462e-bca8-5e418bf50a3a;76 D0929;20;0;7;7;51;580;53;900;51245;53587;2342;4;2011;BBM;BBTM
dd5f08f0-a18a-409a-8ce6-0d6f4cb7a77f;76 D0173;20;0;10;7;0;620;1;600;620;1601;981;2;1995;BBUM;BB
dd5fd897-aa34-4062-b162-71cc23a4117c;76 D0088;20;0;7;7;13;300;13;575;13283;13558;275;4;2002;BBSP;ES
dd7f1014-1543-43b8-91ab-87c61e30d1c5;76 D0068;20;0;8;8;39;224;44;890;39269;44929;5660;6;2000;BB;ES
dd81708e-97f0-442e-83b9-b38e2ab84a39;76 D0940;20;0;3;9;35;466;35;996;36056;36586;530;6;2008;BB;BB
dd900f5b-415c-4fcc-ba6c-d8eefe620bc2;76 D0104;20;0;1;8;32;600;32;760;32582;32742;160;0,6;1997;ES;ES
dd949410-19a0-403b-88b2-962d41f65daa;76 D0068;20;0;7;7;20;52;20;488;20070;20506;436;6;2004;BB;COUL
dd9b5f35-410b-4178-b8c7-1c81aa73ff9c;76 D0938;20;0;3;8;20;800;21;620;13355;14144;789;2,5;2011;ECF-BC;AC
dda6d2d0-5307-4f36-ab75-3783854820aa;76 D0066;20;0;7;7;2;1757;5;510;3695;5194;1499;1,5;1993;BBUM;BB-REP
ddb04383-0c7e-43ad-93ad-284d3fc6a25f;76 D0060;20;0;7;7;8;609;12;144;8566;12133;3567;0,6;2003;ES;ES
ddc412dd-6054-4701-b336-431bc6737286;76 D0127;20;0;7;7;14;776;15;445;14780;15442;662;1;1999;COUL;BBTM
ddc586ad-b758-46cb-8c54-b23cdb8638f7;76 D0154;20;0;7;7;24;537;24;908;23186;23557;371;1;1998;COUL;COUL
dde9836c-73f8-4444-93d6-4bae968515b8;76 D0098;20;0;7;7;32;873;33;207;34219;34567;348;2;2001;BBUM;BB-REP
ddecf148-0452-4f3e-97ed-e1f78e220973;76 D0151;20;0;4;8;2;98;5;890;2111;5904;3793;4;2002;BB;BB
ddedcbae-1fdc-44ff-bfb0-2c2979638e57;76 D0007;20;0;7;7;47;892;48;282;49601;49987;386;2;2003;BBUM;BB-REP
ddf4bad6-2788-4c78-9b15-8ef701793ca7;76 D0109;20;0;6;11;23;320;23;950;23277;23907;630;0;2001;ES;ES
ddfa1ea7-f678-4ce8-9f78-e15130262c9c;76 D0489  G;20;0;7;7;0;0;0;270;0;270;270;4;2012;BBM;BB
de114ed4-608e-4bfa-b1ad-c4a89d911190;76 D0108;20;0;11;7;9;401;9;735;9413;9747;334;1;2007;COUL;BBSP
de1e25cb-3ac4-4cc3-bf28-f7b62b374beb;76 D0262;20;0;7;7;0;0;1;764;0;1759;1759;2;2006;BB-REP;BB-REP
de24ac5c-d47b-48d1-b69a-c8a4ff52e8ff;76 D0315;20;0;12;11;5;110;5;729;5127;5746;619;1;2002;COUL;BB
de2837e6-59ed-41de-a751-b158b568733c;76 D0095;20;0;8;11;3;880;4;800;3857;4774;917;7;2010;BBME;AC
de399429-756b-4534-97ee-67e8a0083b3b;76 D0028;20;0;7;7;17;705;19;767;17948;19971;2023;4;2003;BB;ES
de3b53fe-7ab4-4207-9e83-0fe40320de92;76 D0327;20;0;7;7;2;630;3;210;2642;3213;571;1,5;1993;BBUM;BB-REP
de3c4a57-db85-4f5c-9ece-89f4a22a7e76;76 D0149;20;0;7;7;52;934;53;360;53152;53612;460;4;2001;BBTM;COUL
de3f2951-5813-4867-aef0-e7e7229d783d;76 D0003;20;0;7;7;51;965;52;316;51019;51375;356;1;1991;COUL;AC
de43014e-0b70-44bc-a482-afbddebe740f;76 D0020;20;0;7;7;6;850;6;920;6796;6866;70;0,6;1999;ES;ES
de4871e1-96f4-4850-8066-2b05c247e745;76 D0018E;20;0;7;7;0;0;0;730;0;730;730;4;2007;BBM;AC
de4959e6-e3c9-4874-b2a4-5a40c5c8bd3c;76 D0007;20;0;7;7;56;185;56;637;57978;58430;452;1;2002;COUL;BB-REP
de5eb562-081e-4a32-b92e-a10bf70cd905;76 D0013;20;0;7;7;17;588;18;53;17067;17597;530;4;1996;BB;AC
de614799-a91e-48f1-bc95-0f5a6ca31e45;76 D0039;20;0;7;7;0;0;1;275;0;1308;1308;1;2006;COUL;COUL
de663e2a-2357-4b21-92b7-cdecf2191824;76 D0226;20;0;7;7;8;161;9;0;8172;9018;846;1;1999;COUL;ES
de66af6b-80c5-4d93-82cb-0e2a8b6af20a;76 D0927;20;0;3;8;4;340;5;430;4337;5425;1088;1,5;2011;ECF-BC;AC
de77ed27-93ad-4fd7-b820-59e81b14cd68;76 D0255;20;0;7;7;0;0;1;647;0;1649;1649;0;2000;ES;BB
de7e3ced-7585-4ea4-99e7-aec5cb9ed083;76 D0075;20;0;7;8;63;692;64;585;63912;64808;896;1;2011;ECF-MC;COUL
de9a185a-bcef-4e0f-aba3-55f6560b09bc;76 D0927;20;0;11;11;5;690;5;712;5685;5707;22;4;2011;BBM;AC
dea33298-9950-4933-a0dc-22513f8d18fc;76 D0001;20;0;9;7;45;989;46;217;45896;46155;259;1;2007;ES;BB-REP
dea6f6ce-e5b6-4eb2-a233-c6538e6d41a9;76 D0324;20;0;6;11;1;495;2;452;1500;2467;967;0,6;2002;ES;ES
dea8c982-6801-4539-8bf4-439b4068f784;76 D0008;20;0;3;8;10;625;11;223;10468;11068;600;3,5;2004;BB;BBUM
deac8f23-49e5-4379-9dd4-77287fb8eb54;76 D0001;20;0;7;8;20;864;22;536;20885;22558;1673;6;2005;BB;BBTM
dec0f93b-3a1f-48b8-986e-d4d2e7d8624d;76 D0121;20;0;7;7;5;312;8;511;5280;8463;3183;6;2000;BB;AC
dec4285f-3ccd-4a41-8323-94b8bd10b278;76 D0075;20;0;7;7;14;45;14;700;14263;14918;655;5;2001;BBSP;ES
decb25aa-2bd8-407b-b6eb-3e80a6087832;76 D0073A;20;0;7;7;0;300;0;857;300;857;557;3;2002;BBTM;BB-REP
dee217b7-ff8c-4ced-97b4-1d0adb8fdbac;76 D0438;20;0;9;12;0;0;0;130;0;130;130;4;2008;BBM;AC
df0eddc0-6888-438e-9bb5-7ca06861b58f;76 D0007;20;0;7;7;24;582;25;3;26243;26661;418;4;1997;BB;AC
df12fe6f-fe72-4276-a9e8-75302461d5bd;76 D0206;20;0;10;9;1;265;2;298;1271;2315;1044;5;2009;BB;BBUM
df29478a-d5fc-4b2d-8b82-c8f56d67fe2c;76 D0452;20;0;7;7;0;300;1;300;300;1305;1005;5;2007;BBSG;COUL
df2db4f7-5c7c-4d6c-9ed5-1b5a3a5d0e3d;76 D0233;20;0;7;7;2;498;4;706;2484;4732;2248;1;2003;ES;ES
df6f8cf6-904e-427f-b295-53033e772620;76 D0262;20;0;7;7;1;790;1;950;1785;1945;160;1;2007;COUL;ES
df7c8d68-cb52-434d-af98-9e1c9c459d04;76 D0119;20;0;8;7;0;462;7;131;462;7144;6682;1;2007;ES;COUL
df810208-99eb-4533-8337-aab2328e2027;76 D0914;20;0;7;7;1;590;1;685;1542;1637;95;6;2011;BBME;AC
df91409e-8a7b-42cf-a560-997a1bc81765;76 D0027;20;0;7;7;17;973;18;680;18124;18841;717;3,5;1998;BB;BB
df963ba5-1ae6-4871-a323-d04e10df7c40;76 D0443;20;0;3;10;0;650;0;888;650;888;238;1,5;1995;COUL;ES
df9c85ea-9479-4863-a017-a6bd0e17b36b;76 D0032;20;0;7;7;9;0;9;1071;9633;10704;1071;5;2007;BB;BB
dfaf9cb9-5775-43e6-9a22-888f65ab1b07;76 D0043;20;0;7;7;27;330;27;780;27578;28028;450;1;2001;ES;AC
dfb4eafa-801d-477e-9493-f122ff2a9c6d;76 D0929;20;0;7;7;43;681;44;637;43230;44209;979;1;2006;COUL;BBTM
dfbb73c6-28cb-4e3a-a57e-7a50df237b87;76 D0040;20;0;7;7;6;321;6;340;6337;6356;19;3;2002;BBTM;BB
dfc23740-df44-45d2-ac85-f59a88e12570;76 D0095;20;0;8;11;5;710;6;700;6110;7100;990;1,5;2011;ECF-BC;AC
dfc44a7a-61e7-49fe-bf43-1c7a81b55bd1;76 D0057;20;0;8;8;37;588;41;661;37336;41398;4062;2;2008;BB-REP;ES
dfc514cd-d67a-442c-bd92-24a9159e7ad5;76 D0069;20;0;11;8;9;225;9;690;9261;9726;465;1;2009;ES;ES
dfc666ed-efa4-4ad3-b496-d0f67805f105;76 D0173;20;0;7;7;3;440;3;600;3447;3607;160;2;2005;ES;BBUM
dfd2a669-ab18-4490-b51c-fb200a747721;76 D0089;20;0;11;14;21;602;22;573;21687;22652;965;4;2006;BB;COUL
dfd7d7e6-f8cd-4855-8a7f-a8b1b6af351f;76 D0062;20;0;7;7;0;639;3;61;639;3037;2398;1;2000;COUL;AC
dfe8ddc0-b3e2-4176-a948-9c918583bae1;76 D0152;20;0;7;7;4;545;5;350;4504;5340;836;4;1999;BB;BB
dff1fb5d-e377-4816-82e7-a01e246cd0a8;76 D0009;20;0;7;7;3;204;3;400;3199;3395;196;1;2006;COUL;ES
dffc76b5-e798-4945-84a9-ed7d5514e6cf;76 D0009;20;0;11;14;8;688;9;500;8709;9516;807;1,2;2014;ECF-MC;AC
e00db23c-725f-41ec-98c2-0cba8e44b329;76 D0051;20;0;9;11;13;635;15;847;13634;15876;2242;5;2008;BBM;AC
e0240416-4dd4-46d0-8efe-8e2f0a52c045;76 D0928;20;0;9;13;43;421;43;820;43721;44120;399;3,5;2004;BB;BBTM
e027a942-fc1f-45e8-8a60-54b2ead306dc;76 D0016;20;0;9;13;30;840;35;875;30797;35821;5024;2;2006;BBUM;ES
e0330caa-34f7-4c1d-86e0-0b5cb538ab91;76 D0351;20;0;2;8;0;0;0;612;0;612;612;1,5;1996;BBUM;BB-REP
e03ddbec-a018-4950-8883-0fd5ba9ab521;76 D0075;20;0;12;11;64;585;64;620;64808;64843;35;1;2002;COUL;COUL
e054ddcb-842c-45ba-aa7c-0da0af754a57;76 D0073;20;0;7;7;7;1171;8;672;4359;5063;704;2;2008;COUL;BB
e078df9a-3dd6-477b-af3b-39f4051b3bfd;76 D0003;20;0;7;7;20;0;22;612;19965;22595;2630;0;2001;ES;BBSP
e07f9195-3155-4e8f-abc3-a27d99ef903e;76 D0043;20;0;7;7;22;718;22;787;22403;22472;69;6;1990;BB;GB
e08e8618-d8b9-4314-8a33-ff10da63b112;76 D0149;20;0;7;7;68;630;69;718;68675;69772;1097;4;2006;BBM;BB
e0970684-ecc9-4cf2-92c8-e2cc71304762;76 D6015;20;0;7;7;73;643;74;410;72513;73354;841;4;1998;BBMP;!!!!!!
e0a35eab-a81f-4a41-937c-42d0e87cce2c;76 D0261;20;0;7;7;3;0;7;615;3007;7598;4591;0,6;2003;ES;ES
e0b40869-e182-4df1-93d6-61dce564956c;76 D0315;20;0;7;7;11;418;16;705;11481;16760;5279;1;2001;ES;ES
e0c269ab-e5e7-4813-87c7-667c4cbd124a;76 D0031;20;0;10;7;7;145;8;0;7915;8807;892;6;2005;BB;BB
e0c2b5f5-b6f7-4c93-9d95-adb86eef12f4;76 D0003;20;0;7;7;54;2772;58;99;56149;56596;447;3,5;1999;BBTM;AC
e0c62254-71e5-426b-a340-c89159385b4f;76 D0070;20;0;7;8;4;440;5;182;4442;5180;738;4;2011;BBM;BB
e0c6db42-074b-4006-b582-7b9257e7df26;76 D0028;20;0;7;7;12;857;14;518;13016;14778;1762;2,5;2004;BBTM;BB
e0dbfe59-118e-4b2e-ac63-bfb63990b576;76 D0053;20;0;2;9;71;620;71;684;71923;71987;64;0,6;2002;ES;AC
e0e41845-4789-47f1-9ec1-c947cc79d855;76 D0036;20;0;9;13;22;133;22;616;22167;22650;483;2;2005;BB-REP;COUL
e0ea8aa3-9282-4e55-8c39-81fbf0d00353;76 D0253;20;0;12;12;0;0;0;18;0;18;18;3;2000;BBSP;AC
e0f7bb41-b2bc-4035-af6e-c3449b0a02c6;76 D0104;20;0;4;8;40;270;41;300;40375;41415;1040;0,6;2005;COUL;BB
e1189134-38cd-45e3-bf72-3fe345d1c8fc;76 D0039;20;0;5;8;6;538;7;0;6605;7075;470;6;1999;BB;BB
e11d9444-d441-429a-a709-4c0c6fdf5b4f;76 D0031;20;0;7;7;1;68;3;902;1420;4445;3025;6;2001;BB;BB
e125776b-8e48-4c03-b479-b0b09b271704;76 D0115;20;0;7;7;32;525;32;616;32743;32834;91;1,5;2005;COUL;ES
e128c26a-8311-4629-830e-4fe766459f4b;76 D0020;20;0;11;14;28;900;33;873;29077;33984;4907;1,2;2014;ES-BC;AC
e12cefc7-ca4c-415f-a25f-7969d3baf5c4;76 D0012;20;0;11;11;35;808;43;0;36177;43482;7305;1;2006;COUL;BBUM
e1551495-06c8-4863-8314-b284d55f60a5;76 D0023;20;0;7;7;28;260;28;375;27505;27620;115;4;1998;BB;ES
e1611d3e-0ee8-4046-8f02-9aedf8ac2d08;76 D0075;20;0;7;7;4;995;5;310;5018;5338;320;4;1998;BB;BB-REP
e1709ac4-f405-4998-b8cd-0fbeb5250166;76 D0253;20;0;7;7;9;860;10;252;9866;10262;396;4;2005;BB;ES
e19a2af8-c865-4d22-bffa-c2f069aaff3a;76 D0055;20;0;7;7;5;354;5;556;6283;6485;202;1;2003;ES;BB
e1bf548a-0c35-40ba-8438-51ca4b90fe56;76 D0124;20;0;11;14;5;880;9;414;5952;9456;3504;1,2;2014;ES-BC;AC
e1c743ec-9ed8-49da-8b71-7d2f41d20c9d;76 D0040;20;0;7;7;12;711;14;688;12785;14768;1983;4;2006;BB;BB
e1cde9ce-e8db-4c84-b6d6-eb2659cbbe18;76 D0011;20;0;7;7;0;900;3;35;900;3063;2163;1,8;1996;BBUM;BB
e1d16b99-4a5c-4658-951d-552749d2ab6e;76 D0081;20;0;4;8;31;1000;35;500;30023;33481;3458;3,5;1998;BBTM;COUL
e1f26ad7-a2ef-4171-921b-4267c88476f1;76 D0010;20;0;7;11;7;870;7;880;7904;7914;10;4;1995;BB;BB
e1ffa88a-90ec-4ef5-81e5-7b999c0c0c50;76 D0234;20;0;3;11;7;578;8;300;7696;8306;610;2,5;1997;BBUM;BBUM
e20e9c7b-4fd2-44f9-a36b-21348f3973ea;76 D0225;20;0;7;7;1;976;2;737;2035;2792;757;1;2003;ES;ES
e2133e67-c1b2-4dca-a4e5-a80669608d41;76 D0094;20;0;7;7;17;340;19;198;16831;18713;1882;4;1997;BB;BB-REP
e219526a-8394-4296-aa81-e34b1eccece8;76 D0149;20;0;12;11;65;143;65;755;65181;65793;612;3;2001;BB;BBTM
e21e07d8-f7bb-42eb-afc5-3a2d0be19ab4;76 D0143B;20;0;4;8;0;0;0;940;0;940;940;4;2002;BB;BB
e232df63-54e9-47bf-b6e9-5719713c024c;76 D0291;20;0;7;7;2;0;3;600;2024;3588;1564;1,5;1997;BBUM;BB-REP
e237c2c9-46ba-4ce6-a23a-05f930c54f5b;76 D0091A;20;0;9;12;0;360;1;492;360;1479;1119;1,5;2013;ES-BC;AC
e2499e64-ad65-488a-9a1b-82a1046db1b8;76 D0928;20;0;11;12;1;1950;1;2450;1950;2450;500;6;1985;BB;AC
e24d99e0-9953-41a0-b6a8-68da005bbbc3;76 D0001J;20;0;7;7;0;0;0;163;0;163;163;1;1998;COUL;!!!!!!
e265eb7d-d739-4c90-8a5b-0f51b3766839;76 D0088;20;0;7;7;21;945;23;747;21938;23743;1805;0;2000;ES;ES
e2660b25-fd84-4118-9d9f-2c819950a700;76 D0927;20;0;7;7;16;550;17;500;16798;17702;904;1;2002;ESLGg;!!!!!!
e273b659-8ff0-4732-9202-6c1ef586e536;76 D0022;20;0;7;7;86;650;88;167;86765;88288;1523;4;2006;BB;BB
e279a386-1ee3-451a-bb20-8e6cd3d47d97;76 D0913;20;0;7;7;3;2407;3;2630;5477;5700;223;4;2006;BB;AC
e27c36d0-9e98-420d-8c5f-43920b022827;76 D0982;20;0;9;12;70;1810;70;1831;78279;78300;21;8;1984;BBSGP;!!!!!!
e2855b86-80f9-4df6-a8b8-e7c6afbcc834;76 D0940;20;0;7;7;42;0;42;1;42989;42990;1;1;1994;COUL;BB
e2b1f692-8519-4997-95ca-36ff74cfd3ae;76 D0026;20;0;12;11;29;270;30;151;29632;30470;838;4;2002;BB;ES
e2c7ce5d-f033-48c9-a7f1-f0341d725a24;76 D6015;20;0;7;7;78;65;78;794;77009;77738;729;1;2000;ESLGg;!!!!!!
e2da43e4-b519-4933-8423-7303c6878753;76 D0002A;20;0;7;7;0;0;0;544;0;544;544;0;2000;ES;ES
e2e1aa7d-5c5b-4fa2-8328-b6de9b613792;76 D0015;20;0;7;7;25;963;28;287;26127;28473;2346;9999,99;2005;BBUM;BB
e2e282e8-1af9-49fa-85d0-77be1ce86fc3;76 D0043;20;0;7;7;27;780;28;345;28028;28649;621;0,6;1994;ES;AC
e2e2ad3e-276d-4e8e-978a-a071b58e42d5;76 D0018;20;0;7;7;11;224;11;274;11669;11719;50;5;1991;BB;AC
e2eaf485-6069-4708-9ff7-c5de495a76df;76 D0100;20;0;7;7;29;659;30;530;29380;30268;888;1,5;1997;BBUM;BB-REP
e2ecbc41-e65b-4f58-9931-ed91aa85305e;76 D0351;20;0;11;11;6;475;6;530;6439;6494;55;3,5;2001;BBTM;AC
e2ed2426-a9e8-417c-92d5-377277f3a852;76 D0091;20;0;9;13;17;500;18;296;17515;18279;764;2,5;1998;BBTM;BB-REP
e30b1fe9-3068-463e-a1a1-18c7c5caaae3;76 D0029;20;0;9;12;17;901;20;631;18063;20801;2738;1,5;2000;BBTM;BB-REP
e30f7c00-ea67-4f8c-aae8-bf20f3c0e7d8;76 D0927;20;0;7;7;23;828;24;0;24258;24458;200;1;2000;COUL;BB
e31a2bf8-3e38-49ce-9d0a-569f55cd4ee1;76 D0016;20;0;7;7;45;185;46;737;45159;46707;1548;1;2007;ES;ES
e31d3313-0ec0-4b74-bd77-5c7efab7224a;76 D0089;20;0;7;7;12;373;17;370;12479;17398;4919;4;2002;BBSP;ES
e337fc46-6c65-415c-acbf-5b9da970b411;76 D0110  G;20;0;7;7;2;645;2;761;2632;2748;116;7;1991;BB;BB
e3409a36-696d-405a-a979-388c8eba3d89;76 D0351;20;0;11;11;0;642;2;505;642;2489;1847;1,5;2012;ES-BC;AC
e3445f8c-acc0-47d7-9afc-053b808d5cce;76 D0132A;20;0;7;7;0;0;0;1335;0;1335;1335;1;1999;ESDG;AC
e34473ae-70be-41ed-a6b7-c660ea2c050a;76 D0017;20;0;7;7;12;810;17;315;12303;16896;4593;1,5;1998;BBUM;BB-REP
e3530115-f077-40b4-928f-0cdd990b6e98;76 D0015;20;0;7;7;33;550;36;590;33744;36806;3062;4;1997;BB;BB-REP
e36ead16-c63a-44df-a54a-5bfc814bb730;76 D0055;20;0;7;10;31;283;32;70;32583;33370;787;1;2002;COUL;BB
e370b6c1-da44-4830-bb03-b1ecaceca28f;76 D0068;20;0;7;7;10;585;10;586;10540;10541;1;1;2004;COUL;BB
e3728bb3-9a62-457a-b20d-bb336750bf9f;76 D0367;20;0;7;7;5;747;5;794;5798;5845;47;4;1997;BBUM;BB-REP
e39d5abf-18e4-4ec0-86d3-6551acdd3823;76 D0982;20;0;7;7;64;700;64;725;71016;71041;25;3,5;1998;BBTM;BB
